tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards;season
82562;38023;16007;Víctor Balta;32;Perú;Defensa central;Dep. Binacional;2202.0;25.0;25.0;0.0;11.0;4.0;7.0;0.0;0.0;2.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;23.0;45.0;159.0;9.0;0.0;29.0;14.0;65.0;34.0;764.0;615.0;34.0;82.0;0.0;166.0;4.0;5.0;1.0;2018_2019
176400;220931;16007;Jorge Bazán;27;Perú;Extremo derecho;UTC;2903.0;38.0;32.0;2.0;39.0;11.0;14.0;14.0;3.0;49.0;10.0;3.0;33.0;0.0;0.0;0.0;9.0;19.0;19.0;4.0;3.0;0.0;32.0;50.0;22.0;100.0;748.0;605.0;253.0;17.0;13.0;331.0;32.0;4.0;0.0;2018_2019
90230;107307;16007;Salomón Libman;34;Perú;Portero;FBC Melgar;1890.0;21.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;33.0;5.0;0.0;0.0;7.0;9.0;4.0;524.0;324.0;37.0;130.0;0.0;201.0;0.0;4.0;0.0;2018_2019
581174;888479;16007;Carlos Caraza;32;Perú;Lateral derecho;Dep. Binacional;3458.0;43.0;38.0;2.0;46.0;13.0;20.0;13.0;4.0;64.0;7.0;2.0;74.0;0.0;0.0;0.0;5.0;84.0;61.0;37.0;36.0;0.0;67.0;50.0;31.0;207.0;1264.0;911.0;289.0;87.0;31.0;631.0;53.0;7.0;0.0;2018_2019
82570;924643;16007;John Fajardo;29;Perú;Defensa central;Dep. Binacional;3438.0;39.0;38.0;0.0;18.0;3.0;10.0;5.0;0.0;7.0;1.0;0.0;22.0;0.0;0.0;0.0;1.0;49.0;64.0;223.0;18.0;1.0;14.0;14.0;63.0;82.0;1247.0;937.0;74.0;131.0;1.0;347.0;3.0;4.0;0.0;2018_2019
357124;805366;16007;Oshiro Takeuchi;23;Perú;Extremo derecho;AD Cantolao;1961.0;30.0;24.0;1.0;25.0;9.0;12.0;4.0;2.0;26.0;3.0;2.0;38.0;0.0;0.0;0.0;3.0;32.0;18.0;10.0;6.0;0.0;34.0;40.0;23.0;108.0;620.0;491.0;145.0;15.0;5.0;295.0;55.0;1.0;0.0;2018_2019
250915;358194;16007;Koichi Aparicio;26;Perú;Defensa central;Unión Comercio;810.0;9.0;9.0;0.0;6.0;0.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;16.0;19.0;39.0;8.0;0.0;4.0;1.0;6.0;17.0;351.0;307.0;31.0;35.0;0.0;45.0;1.0;1.0;0.0;2018_2019
398023;836280;16007;Alexis Rojas;22;Perú;Extremo izquierdo;Sport. Cristal;1033.0;24.0;9.0;0.0;29.0;8.0;12.0;9.0;0.0;17.0;3.0;2.0;17.0;0.0;0.0;0.0;4.0;14.0;7.0;3.0;3.0;0.0;19.0;43.0;2.0;74.0;350.0;285.0;114.0;10.0;9.0;176.0;19.0;1.0;0.0;2018_2019
160317;248215;16007;Óscar Guerra;33;Perú;Defensa central;Comerciantes;1707.0;20.0;20.0;0.0;15.0;3.0;5.0;7.0;1.0;6.0;1.0;1.0;6.0;0.0;0.0;0.0;3.0;20.0;44.0;82.0;7.0;1.0;23.0;19.0;34.0;43.0;572.0;394.0;55.0;97.0;0.0;196.0;4.0;4.0;1.0;2018_2019
41301;26884;16007;Wilmer Aguirre;35;Perú;Delantero centro;Unión Comercio;2997.0;39.0;36.0;8.0;64.0;26.0;23.0;15.0;3.0;42.0;10.0;16.0;28.0;0.0;0.0;0.0;26.0;32.0;11.0;10.0;16.0;0.0;34.0;33.0;34.0;92.0;656.0;499.0;213.0;5.0;6.0;315.0;36.0;1.0;1.0;2018_2019
142588;147587;16007;Éver Chávez;33;Perú;Pivote;Comerciantes;3064.0;40.0;35.0;7.0;32.0;11.0;14.0;7.0;0.0;32.0;1.0;6.0;13.0;0.0;0.0;0.0;2.0;35.0;42.0;44.0;30.0;1.0;64.0;25.0;18.0;71.0;1179.0;959.0;196.0;79.0;3.0;317.0;17.0;3.0;0.0;2018_2019
94440;125113;16007;Sidney Faiffer;38;Perú;Mediocentro ofensivo;Sport Boys;451.0;14.0;3.0;0.0;15.0;4.0;9.0;2.0;2.0;9.0;2.0;1.0;6.0;0.0;0.0;0.0;0.0;7.0;7.0;10.0;3.0;0.0;15.0;10.0;11.0;22.0;263.0;195.0;53.0;14.0;4.0;99.0;5.0;4.0;1.0;2018_2019
103111;873694;16007;Christian Laura;30;Perú;Lateral derecho;Dep. Binacional;3012.0;37.0;36.0;1.0;22.0;7.0;8.0;7.0;0.0;26.0;2.0;3.0;22.0;0.0;0.0;0.0;0.0;41.0;64.0;49.0;11.0;1.0;56.0;19.0;37.0;80.0;771.0;603.0;128.0;36.0;19.0;344.0;24.0;5.0;0.0;2018_2019
169992;786311;16007;Ernest Nungaray;26;Estados Unidos;Pivote;Sport Boys;652.0;10.0;7.0;1.0;22.0;8.0;9.0;5.0;2.0;14.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;6.0;10.0;7.0;5.0;0.0;6.0;5.0;4.0;13.0;266.0;214.0;46.0;25.0;15.0;93.0;6.0;0.0;0.0;2018_2019
330687;790021;16007;Carlos Grados;23;Perú;Portero;Sport. Cristal;450.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;5.0;2.0;149.0;118.0;7.0;35.0;0.0;32.0;1.0;1.0;0.0;2018_2019
84349;47413;16007;Luis Trujillo;27;Perú;Lateral izquierdo;Sport Huancayo;2134.0;34.0;25.0;1.0;65.0;22.0;24.0;19.0;5.0;47.0;10.0;2.0;21.0;0.0;1.0;0.0;3.0;27.0;32.0;22.0;13.0;0.0;14.0;16.0;10.0;63.0;917.0;765.0;210.0;74.0;40.0;326.0;10.0;0.0;0.0;2018_2019
94741;169925;16007;Diego Minaya;28;Perú;Defensa central;UTC;2276.0;30.0;24.0;0.0;6.0;1.0;4.0;1.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;57.0;44.0;65.0;29.0;0.0;35.0;10.0;49.0;71.0;692.0;502.0;98.0;78.0;1.0;253.0;5.0;5.0;0.0;2018_2019
515413;874981;16007;Jesús Mendieta;20;Perú;Lateral izquierdo;Sport. Cristal;359.0;5.0;4.0;0.0;5.0;1.0;2.0;2.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;15.0;16.0;7.0;4.0;0.0;4.0;5.0;4.0;23.0;113.0;74.0;21.0;15.0;3.0;67.0;0.0;0.0;0.0;2018_2019
483713;882860;16007;Luis Carranza;19;Perú;Extremo derecho;Sport. Cristal;58.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;4.0;28.0;28.0;11.0;0.0;0.0;12.0;3.0;1.0;0.0;2018_2019
260103;805351;16007;Omar Reyes;29;Perú;Defensa central;Comerciantes;984.0;13.0;13.0;2.0;11.0;4.0;5.0;2.0;0.0;5.0;1.0;1.0;9.0;0.0;0.0;0.0;0.0;30.0;18.0;21.0;16.0;0.0;16.0;14.0;18.0;52.0;345.0;266.0;76.0;14.0;2.0;126.0;10.0;2.0;1.0;2018_2019
198027;189207;16007;Jean Deza;25;Perú;Extremo izquierdo;Sport Huancayo;707.0;17.0;6.0;1.0;24.0;5.0;12.0;7.0;0.0;12.0;3.0;0.0;25.0;0.0;0.0;0.0;2.0;9.0;3.0;2.0;3.0;0.0;8.0;31.0;6.0;62.0;286.0;231.0;107.0;14.0;4.0;192.0;32.0;4.0;0.0;2018_2019
356379;847241;16007;Diego Mayora;26;Perú;Delantero centro;Colón;558.0;8.0;6.0;2.0;17.0;10.0;3.0;4.0;0.0;8.0;1.0;3.0;4.0;0.0;0.0;0.0;14.0;2.0;2.0;3.0;3.0;0.0;10.0;11.0;13.0;17.0;97.0;66.0;22.0;3.0;0.0;84.0;15.0;3.0;0.0;2018_2019
56004;590448;16007;Emiliano Ciucci;32;Argentina;Pivote;Sport Boys;2760.0;33.0;31.0;0.0;60.0;22.0;24.0;14.0;1.0;17.0;1.0;2.0;28.0;0.0;0.0;0.0;2.0;63.0;42.0;101.0;35.0;0.0;66.0;64.0;94.0;144.0;1330.0;959.0;184.0;139.0;1.0;490.0;42.0;15.0;2.0;2018_2019
250737;805065;16007;Rafael Guarderas;24;Perú;Pivote;Dep. Municipal;2400.0;33.0;27.0;1.0;29.0;8.0;16.0;5.0;0.0;21.0;2.0;2.0;14.0;0.0;0.0;0.0;0.0;50.0;53.0;36.0;27.0;0.0;44.0;29.0;17.0;91.0;1232.0;988.0;258.0;81.0;5.0;352.0;22.0;8.0;0.0;2018_2019
260093;882838;16007;David Díaz;27;Perú;Lateral izquierdo;Unión Comercio;2619.0;32.0;28.0;1.0;6.0;1.0;4.0;1.0;2.0;17.0;4.0;1.0;8.0;0.0;0.0;0.0;5.0;43.0;53.0;72.0;12.0;0.0;26.0;24.0;29.0;74.0;772.0;582.0;147.0;54.0;13.0;308.0;12.0;4.0;0.0;2018_2019
317056;820980;16007;Jonathan Segura;27;Colombia;Defensa central;Patriotas;1956.0;25.0;21.0;1.0;22.0;5.0;14.0;3.0;0.0;6.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;29.0;38.0;103.0;8.0;0.0;45.0;22.0;65.0;47.0;623.0;448.0;54.0;67.0;0.0;197.0;2.0;5.0;1.0;2018_2019
224669;378808;17518;Wilder Cartagena;23;Perú;Pivote;U. San Martín;884.0;12.0;11.0;0.0;6.0;2.0;4.0;0.0;0.0;5.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;30.0;11.0;7.0;10.0;0.0;22.0;16.0;9.0;53.0;373.0;314.0;47.0;30.0;0.0;93.0;12.0;4.0;0.0;2018_2019
202906;339657;13950;Felipe Rodríguez;28;Uruguay;Extremo izquierdo;Bolívar;577.0;12.0;7.0;0.0;6.0;3.0;3.0;0.0;0.0;5.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;10.0;9.0;0.0;2.0;0.0;3.0;19.0;5.0;37.0;149.0;99.0;31.0;5.0;5.0;111.0;11.0;1.0;0.0;2018_2019
325726;846366;16007;Adrián Ugarriza;21;Perú;Delantero centro;UTC;2862.0;38.0;31.0;7.0;72.0;27.0;31.0;14.0;2.0;32.0;4.0;15.0;49.0;3.0;1.0;0.0;18.0;30.0;14.0;9.0;19.0;1.0;56.0;81.0;71.0;156.0;653.0;474.0;218.0;8.0;3.0;418.0;61.0;3.0;0.0;2018_2019
251688;831815;13950;Mauricio Affonso;26;Uruguay;Delantero centro;Atl. Tucumán;506.0;11.0;5.0;1.0;9.0;1.0;5.0;3.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;6.0;3.0;0.0;6.0;3.0;0.0;13.0;7.0;16.0;13.0;96.0;60.0;28.0;1.0;0.0;87.0;9.0;0.0;0.0;2018_2019
214719;220929;16007;Carlos Beltrán;27;Argentina;Pivote;Rosario FC;2932.0;34.0;34.0;4.0;71.0;19.0;42.0;10.0;2.0;26.0;5.0;6.0;15.0;0.0;0.0;0.0;1.0;47.0;54.0;179.0;17.0;2.0;71.0;59.0;115.0;112.0;1193.0;846.0;152.0;191.0;1.0;403.0;10.0;16.0;3.0;2018_2019
224670;339177;16007;Rodrigo Cuba;26;Perú;Lateral derecho;Dep. Municipal;3049.0;39.0;34.0;11.0;44.0;14.0;23.0;7.0;3.0;29.0;9.0;9.0;13.0;1.0;0.0;0.0;14.0;49.0;49.0;77.0;25.0;1.0;49.0;39.0;120.0;91.0;1148.0;835.0;260.0;50.0;8.0;525.0;27.0;6.0;0.0;2018_2019
279380;883343;16007;Aldair Salazar;23;Perú;Defensa central;Dep. Municipal;3222.0;38.0;37.0;0.0;17.0;4.0;9.0;4.0;3.0;17.0;5.0;1.0;16.0;0.0;0.0;0.0;2.0;44.0;78.0;137.0;14.0;4.0;26.0;23.0;47.0;78.0;898.0;626.0;127.0;84.0;13.0;446.0;8.0;4.0;1.0;2018_2019
356381;873703;16007;Anthony Rosell;23;Perú;Lateral izquierdo;Ayacucho FC;3089.0;37.0;34.0;1.0;24.0;7.0;15.0;2.0;6.0;45.0;5.0;0.0;20.0;0.0;0.0;0.0;1.0;58.0;70.0;74.0;28.0;0.0;60.0;46.0;29.0;122.0;1089.0;858.0;226.0;67.0;30.0;431.0;18.0;5.0;3.0;2018_2019
119365;882851;16007;Joazhiño Arroé;26;Perú;Mediocentro ofensivo;Sport Boys;2171.0;32.0;23.0;4.0;44.0;19.0;15.0;10.0;4.0;57.0;6.0;7.0;70.0;0.0;1.0;0.0;7.0;20.0;9.0;6.0;24.0;0.0;20.0;60.0;6.0;150.0;1012.0;807.0;311.0;75.0;32.0;453.0;66.0;5.0;1.0;2018_2019
279387;339475;16007;José Manzaneda;23;Perú;Extremo izquierdo;La Serena;2451.0;32.0;28.0;6.0;58.0;20.0;19.0;19.0;11.0;66.0;15.0;6.0;41.0;0.0;2.0;2.0;28.0;56.0;22.0;22.0;20.0;1.0;65.0;71.0;17.0;166.0;867.0;718.0;294.0;22.0;79.0;509.0;43.0;7.0;0.0;2018_2019
194841;258793;13539;Iván Bulos;25;Perú;Delantero centro;O'Higgins;405.0;6.0;5.0;0.0;4.0;1.0;3.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;2.0;2.0;0.0;9.0;12.0;20.0;14.0;83.0;47.0;17.0;1.0;0.0;61.0;11.0;0.0;0.0;2018_2019
54818;47379;15806;Egidio Arévalo Ríos;36;Uruguay;Pivote;Libertad;177.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;4.0;3.0;1.0;0.0;1.0;6.0;2.0;13.0;76.0;55.0;16.0;4.0;0.0;24.0;1.0;1.0;0.0;2018_2019
54818;47379;13950;Egidio Arévalo Ríos;36;Uruguay;Pivote;Libertad;543.0;7.0;6.0;0.0;2.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;12.0;19.0;20.0;2.0;0.0;7.0;9.0;24.0;22.0;330.0;263.0;33.0;27.0;0.0;76.0;4.0;2.0;0.0;2018_2019
582320;924878;16007;Arón Torres;21;Perú;Extremo derecho;Sport Boys;1395.0;30.0;10.0;0.0;11.0;1.0;7.0;3.0;3.0;18.0;3.0;0.0;14.0;2.0;0.0;0.0;4.0;18.0;9.0;4.0;10.0;0.0;10.0;47.0;2.0;79.0;373.0;298.0;108.0;3.0;18.0;205.0;19.0;2.0;0.0;2018_2019
353038;805143;16007;Jeremías Bogado;22;Paraguay;Extremo izquierdo;Comerciantes;3070.0;38.0;35.0;12.0;87.0;35.0;28.0;24.0;2.0;81.0;11.0;6.0;54.0;3.0;8.0;6.0;5.0;18.0;19.0;6.0;20.0;0.0;24.0;121.0;27.0;192.0;1363.0;1111.0;485.0;51.0;36.0;557.0;52.0;2.0;1.0;2018_2019
249977;883294;16007;Carlos Uribe;26;Perú;Pivote;Rosario FC;2552.0;33.0;30.0;3.0;44.0;10.0;20.0;14.0;1.0;38.0;1.0;2.0;8.0;0.0;1.0;1.0;1.0;43.0;7.0;16.0;43.0;0.0;50.0;60.0;17.0;106.0;1291.0;1061.0;287.0;94.0;8.0;325.0;24.0;6.0;1.0;2018_2019
335217;883397;16007;Gerson Barreto;22;Perú;Mediocentro;Universitario;1031.0;18.0;13.0;0.0;6.0;0.0;5.0;1.0;0.0;11.0;0.0;1.0;13.0;0.0;0.0;0.0;2.0;29.0;13.0;9.0;18.0;1.0;29.0;33.0;11.0;73.0;455.0;377.0;62.0;29.0;8.0;134.0;18.0;3.0;0.0;2018_2019
84326;107328;16007;Johnnier Montaño;35;Colombia;Mediocentro ofensivo;Sport Boys;2080.0;32.0;21.0;5.0;40.0;13.0;21.0;6.0;5.0;66.0;4.0;2.0;24.0;0.0;0.0;0.0;2.0;33.0;6.0;17.0;7.0;0.0;46.0;78.0;16.0;132.0;1048.0;791.0;282.0;36.0;25.0;455.0;37.0;12.0;1.0;2018_2019
224685;883391;16007;Ederson Mogollón;25;Perú;Defensa central;Comerciantes;1146.0;14.0;14.0;1.0;6.0;1.0;4.0;1.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;23.0;32.0;78.0;8.0;0.0;17.0;7.0;27.0;34.0;447.0;323.0;33.0;57.0;0.0;137.0;2.0;2.0;0.0;2018_2019
249923;883291;16007;Farihd Jasaui;26;Perú;Lateral izquierdo;Rosario FC;3093.0;36.0;34.0;0.0;24.0;5.0;16.0;3.0;0.0;30.0;1.0;0.0;60.0;0.0;0.0;0.0;0.0;88.0;81.0;61.0;42.0;1.0;68.0;66.0;28.0;213.0;854.0;577.0;186.0;75.0;24.0;516.0;32.0;7.0;0.0;2018_2019
214654;574464;16007;Junior Ponce;24;Perú;Extremo derecho;UTC;1775.0;35.0;21.0;1.0;23.0;6.0;11.0;6.0;5.0;47.0;11.0;3.0;42.0;0.0;0.0;0.0;6.0;10.0;10.0;2.0;5.0;0.0;23.0;68.0;5.0;119.0;335.0;253.0;127.0;10.0;41.0;314.0;34.0;1.0;0.0;2018_2019
37999;18848;16007;Daniel Chávez;30;Perú;Delantero centro;Universitario;842.0;13.0;11.0;1.0;12.0;3.0;8.0;1.0;0.0;3.0;0.0;5.0;1.0;0.0;0.0;0.0;6.0;5.0;3.0;9.0;1.0;0.0;13.0;11.0;51.0;14.0;212.0;143.0;58.0;4.0;0.0;109.0;10.0;0.0;0.0;2018_2019
347416;883732;16007;Willy Pretel;24;Perú;Lateral izquierdo;UTC;2624.0;33.0;29.0;1.0;13.0;1.0;7.0;5.0;0.0;15.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;69.0;57.0;81.0;30.0;1.0;61.0;23.0;56.0;96.0;744.0;511.0;130.0;61.0;12.0;402.0;7.0;8.0;0.0;2018_2019
422934;876931;16007;Erinson Ramírez;20;Perú;Mediocentro ofensivo;Alianza Lima;268.0;6.0;3.0;0.0;5.0;2.0;2.0;1.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0;2.0;11.0;4.0;15.0;78.0;54.0;25.0;7.0;2.0;50.0;1.0;0.0;0.0;2018_2019
335677;874985;16007;Renzo Garcés;22;Perú;Defensa central;Sport. Cristal;818.0;12.0;9.0;0.0;3.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;13.0;22.0;2.0;0.0;17.0;17.0;21.0;28.0;420.0;379.0;31.0;29.0;0.0;50.0;3.0;3.0;0.0;2018_2019
440020;874986;16007;Frank Ysique;22;Perú;Pivote;Sport. Cristal;595.0;17.0;6.0;0.0;4.0;1.0;1.0;2.0;0.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;14.0;13.0;4.0;11.0;0.0;7.0;8.0;3.0;28.0;524.0;492.0;86.0;18.0;1.0;43.0;7.0;2.0;0.0;2018_2019
126019;83951;16007;Alberto Quintero;30;Panamá;Extremo derecho;Lobos BUAP;1874.0;23.0;21.0;5.0;37.0;15.0;14.0;8.0;4.0;32.0;6.0;6.0;32.0;1.0;0.0;0.0;18.0;19.0;12.0;2.0;12.0;0.0;21.0;64.0;7.0;115.0;522.0;391.0;171.0;13.0;6.0;295.0;48.0;8.0;1.0;2018_2019
135139;839571;16007;Armando Alfageme;27;Perú;Pivote;Dep. Municipal;3153.0;36.0;36.0;1.0;29.0;5.0;19.0;5.0;0.0;11.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;131.0;113.0;41.0;71.0;0.0;82.0;100.0;71.0;244.0;1483.0;1143.0;182.0;128.0;1.0;437.0;25.0;11.0;2.0;2018_2019
212434;830663;16007;Alejandro Hohberg;26;Perú;Extremo izquierdo;Alianza Lima;3468.0;44.0;38.0;11.0;118.0;48.0;46.0;24.0;10.0;56.0;8.0;11.0;41.0;1.0;2.0;1.0;26.0;34.0;21.0;8.0;31.0;0.0;41.0;91.0;19.0;164.0;1002.0;785.0;312.0;49.0;63.0;625.0;60.0;5.0;0.0;2018_2019
82567;47397;16007;Gary Correa;28;Perú;Extremo izquierdo;U. San Martín;3091.0;40.0;37.0;7.0;85.0;25.0;28.0;32.0;9.0;72.0;21.0;5.0;12.0;0.0;0.0;0.0;7.0;39.0;11.0;19.0;32.0;0.0;31.0;33.0;26.0;81.0;1224.0;940.0;363.0;91.0;64.0;587.0;37.0;5.0;1.0;2018_2019
82584;883313;16007;Nelinho Quina;31;Perú;Defensa central;Sport Boys;3519.0;39.0;39.0;0.0;5.0;1.0;2.0;2.0;1.0;8.0;0.0;0.0;27.0;0.0;0.0;0.0;2.0;39.0;50.0;184.0;14.0;1.0;72.0;21.0;75.0;87.0;1438.0;1179.0;115.0;119.0;1.0;310.0;9.0;12.0;0.0;2018_2019
196037;340077;16007;Pablo Lavandeira;28;Uruguay;Mediocentro ofensivo;Dep. Municipal;2156.0;30.0;24.0;8.0;57.0;21.0;23.0;13.0;4.0;40.0;13.0;8.0;26.0;1.0;1.0;1.0;5.0;38.0;23.0;19.0;27.0;0.0;48.0;58.0;25.0;121.0;762.0;527.0;229.0;30.0;28.0;449.0;50.0;8.0;0.0;2018_2019
30873;37269;13950;Germán Denis;36;Argentina;Delantero centro;Sin equipo;897.0;18.0;10.0;2.0;17.0;6.0;8.0;3.0;0.0;7.0;2.0;5.0;8.0;0.0;2.0;1.0;0.0;6.0;3.0;6.0;0.0;1.0;18.0;10.0;25.0;23.0;256.0;188.0;74.0;2.0;1.0;148.0;27.0;3.0;0.0;2018_2019
250055;345779;16007;Christofer Gonzales;25;Perú;Mediocentro ofensivo;Colo-Colo;2368.0;30.0;27.0;7.0;79.0;29.0;40.0;10.0;11.0;77.0;19.0;3.0;53.0;0.0;0.0;0.0;7.0;35.0;16.0;7.0;15.0;0.0;37.0;98.0;26.0;183.0;1008.0;834.0;361.0;35.0;45.0;529.0;59.0;7.0;0.0;2018_2019
102784;107293;19778;Joel Sánchez;29;Perú;Mediocentro ofensivo;Tigres UANL;283.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;11.0;0.0;6.0;4.0;1.0;12.0;100.0;82.0;21.0;6.0;0.0;31.0;10.0;1.0;0.0;2018_2019
368844;924924;16007;Carlos Neyra;23;Perú;Lateral derecho;Sport Boys;2181.0;28.0;24.0;2.0;16.0;6.0;8.0;2.0;3.0;17.0;5.0;1.0;23.0;3.0;0.0;0.0;4.0;70.0;47.0;45.0;33.0;0.0;37.0;65.0;15.0;158.0;722.0;561.0;107.0;40.0;6.0;294.0;24.0;8.0;1.0;2018_2019
235508;982178;15813;Alexi Gómez;25;Perú;Lateral izquierdo;Universitario;1333.0;18.0;16.0;0.0;22.0;7.0;11.0;4.0;0.0;9.0;3.0;0.0;13.0;0.0;0.0;0.0;1.0;42.0;13.0;18.0;31.0;1.0;20.0;15.0;12.0;70.0;485.0;366.0;92.0;17.0;4.0;254.0;28.0;4.0;0.0;2018_2019
135174;1021320;15809;David Villalba;36;Paraguay;Pivote;General Diaz;360.0;4.0;4.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;8.0;21.0;0.0;0.0;4.0;1.0;9.0;5.0;117.0;83.0;6.0;7.0;0.0;36.0;1.0;0.0;0.0;2018_2019
224677;588144;16007;Jhonny Vidales;26;Perú;Delantero centro;Real Garcilaso;3347.0;41.0;38.0;10.0;74.0;29.0;34.0;11.0;3.0;69.0;11.0;16.0;80.0;0.0;3.0;3.0;33.0;29.0;20.0;13.0;26.0;0.0;58.0;46.0;33.0;151.0;958.0;747.0;328.0;22.0;20.0;598.0;86.0;12.0;0.0;2018_2019
569085;1021320;15809;David Villalba;27;Paraguay;Defensa central;General Diaz;360.0;4.0;4.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;8.0;21.0;0.0;0.0;4.0;1.0;9.0;5.0;117.0;83.0;6.0;7.0;0.0;36.0;1.0;0.0;0.0;2018_2019
298602;846048;19511;Jhon Mondragón;23;Colombia;Defensa central;Leones FC;270.0;3.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;20.0;2.0;0.0;6.0;4.0;7.0;6.0;84.0;69.0;5.0;5.0;0.0;19.0;3.0;0.0;0.0;2018_2019
94480;130393;16007;Jean Tragodara;32;Perú;Pivote;Real Garcilaso;1291.0;16.0;15.0;3.0;18.0;4.0;12.0;2.0;0.0;7.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;26.0;23.0;23.0;18.0;0.0;27.0;12.0;18.0;42.0;522.0;441.0;79.0;46.0;1.0;115.0;8.0;1.0;0.0;2018_2019
227771;312276;16007;Marcos Ortiz;25;Perú;Defensa central;Ayacucho FC;995.0;14.0;12.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;30.0;25.0;42.0;7.0;0.0;24.0;5.0;17.0;36.0;347.0;297.0;25.0;29.0;0.0;73.0;6.0;5.0;0.0;2018_2019
72677;33993;16007;Jesús Chávez;32;Perú;Mediocentro ofensivo;U. San Martín;3529.0;40.0;40.0;7.0;63.0;20.0;31.0;12.0;6.0;29.0;5.0;8.0;39.0;4.0;1.0;0.0;51.0;23.0;7.0;43.0;19.0;0.0;69.0;124.0;112.0;168.0;925.0;694.0;296.0;28.0;7.0;510.0;62.0;15.0;0.0;2018_2019
334104;805267;16007;Patricio Arce;25;Perú;Mediocentro ofensivo;FBC Melgar;2615.0;39.0;28.0;5.0;49.0;13.0;23.0;13.0;12.0;85.0;14.0;3.0;13.0;0.0;1.0;1.0;13.0;32.0;16.0;16.0;24.0;0.0;19.0;36.0;14.0;80.0;1517.0;1233.0;480.0;73.0;41.0;549.0;53.0;3.0;0.0;2018_2019
127271;129209;17518;Cristian Palacios;27;Uruguay;Delantero centro;Club Puebla;317.0;9.0;4.0;0.0;5.0;2.0;3.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;10.0;11.0;2.0;15.0;35.0;27.0;12.0;2.0;0.0;24.0;7.0;1.0;0.0;2018_2019
95852;123238;16007;Luis Álvarez;28;Perú;Pivote;Real Garcilaso;866.0;13.0;10.0;1.0;10.0;2.0;7.0;1.0;0.0;9.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;24.0;23.0;15.0;13.0;0.0;19.0;9.0;12.0;35.0;330.0;275.0;45.0;16.0;0.0;81.0;8.0;2.0;0.0;2018_2019
